arrival_date,commodity,variety,mandi_name,state,price_modal_kg,arrivals_mt,price_lag_1,price_lag_7,price_lag_14,arrivals_lag_1,arrivals_7day_avg,season_week,month,year,price_yoy,arrivals_yoy,bearing_year_flag,export_demand_proxy,flowering_weather_score
2023-07-31,Mango,Amrapali,Patna APMC,Bihar,110.03,78.31,108.89,126.57,128.15,78.53,114.25714285714285,22,7,2023,-3.069999999999993,5.159999999999997,1,77.7962,54.5
2024-06-03,Mango,Amrapali,Patna APMC,Bihar,132.23,183.28,110.03,118.77,124.56,78.31,114.91999999999999,14,6,2024,24.859999999999985,110.05,0,80.2868,64.9
2024-06-10,Mango,Amrapali,Patna APMC,Bihar,128.61,179.55,132.23,127.93,121.65,183.28,121.47428571428573,15,6,2024,4.570000000000007,-28.669999999999987,0,80.3301,64.37
2024-06-17,Mango,Amrapali,Patna APMC,Bihar,132.38,151.57,128.61,121.24,114.34,179.55,123.38428571428571,16,6,2024,5.810000000000002,-41.43000000000001,0,80.2942,70.97
2024-06-24,Mango,Amrapali,Patna APMC,Bihar,125.23,132.08,132.38,115.43,113.1,151.57,126.38142857142857,17,6,2024,6.460000000000008,-46.559999999999974,0,80.0102,58.2
2024-07-01,Mango,Amrapali,Patna APMC,Bihar,129.5,114.73,125.23,112.07,107.37,132.08,131.15,18,7,2024,1.5699999999999932,-18.939999999999984,0,79.88,57.16
2024-07-08,Mango,Amrapali,Patna APMC,Bihar,117.13,100.48,129.5,108.89,124.04,114.73,134.28571428571428,19,7,2024,-4.109999999999999,-37.719999999999985,0,79.9131,58.02
2024-07-15,Mango,Amrapali,Patna APMC,Bihar,109.61,88.52,117.13,110.03,126.57,100.48,135.74428571428572,20,7,2024,-5.820000000000007,-22.58,0,79.8245,55.02
2024-07-22,Mango,Amrapali,Patna APMC,Bihar,112.79,67.05,109.61,132.23,118.77,88.52,119.14,21,7,2024,0.7200000000000131,-14.299999999999997,0,79.5727,50.41
2024-07-29,Mango,Amrapali,Patna APMC,Bihar,123.8,70.21,112.79,128.61,127.93,67.05,103.52,22,7,2024,14.909999999999997,-8.320000000000007,0,79.2701,54.35
2025-06-02,Mango,Amrapali,Patna APMC,Bihar,125.66,230.58,123.8,132.38,121.24,70.21,114.80714285714286,14,6,2025,15.629999999999995,152.27,1,82.5582,66.81
2025-06-09,Mango,Amrapali,Patna APMC,Bihar,133.86,205.94,125.66,125.23,115.43,230.58,125.35857142857142,15,6,2025,1.6300000000000239,22.659999999999997,1,82.2408,64.95
2025-06-16,Mango,Amrapali,Patna APMC,Bihar,124.23,201.98,133.86,129.5,112.07,205.94,137.82285714285715,16,6,2025,-4.38000000000001,22.42999999999998,1,82.1806,69.31
2025-06-23,Mango,Amrapali,Patna APMC,Bihar,131.37,180.48,124.23,117.13,108.89,201.98,149.25142857142856,17,6,2025,-1.009999999999991,28.909999999999997,1,81.9515,56.39
2025-06-30,Mango,Amrapali,Patna APMC,Bihar,135.6,142.29,131.37,109.61,110.03,180.48,156.93285714285713,18,6,2025,10.36999999999999,10.20999999999998,1,81.8867,66.15
2025-07-07,Mango,Amrapali,Patna APMC,Bihar,120.35,117.07,135.6,112.79,132.23,142.29,164.07857142857142,19,7,2025,-9.150000000000006,2.339999999999989,1,81.779,51.86
2025-07-14,Mango,Amrapali,Patna APMC,Bihar,118.9,109.84,120.35,123.8,128.61,117.07,169.73999999999998,20,7,2025,1.7700000000000102,9.36,1,80.9903,60.52
2025-07-21,Mango,Amrapali,Patna APMC,Bihar,120.17,99.05,118.9,125.66,132.38,109.84,150.95000000000002,21,7,2025,10.560000000000002,10.530000000000001,1,81.4915,62.82
2025-07-28,Mango,Amrapali,Patna APMC,Bihar,115.61,79.13,120.17,133.86,125.23,99.05,132.8342857142857,22,7,2025,2.819999999999993,12.079999999999998,1,80.9181,57.93
2026-06-01,Mango,Amrapali,Patna APMC,Bihar,127.83,183.11,115.61,124.23,129.5,79.13,130.13857142857142,14,6,2026,4.030000000000001,112.90000000000002,0,83.8668,67.02
2026-06-08,Mango,Amrapali,Patna APMC,Bihar,129.31,197.44,127.83,131.37,117.13,183.11,132.56142857142856,15,6,2026,3.6500000000000057,-33.140000000000015,0,83.7835,63.33
2026-06-15,Mango,Amrapali,Patna APMC,Bihar,125.56,151.9,129.31,135.6,109.61,197.44,133.93428571428572,16,6,2026,-8.300000000000011,-54.03999999999999,0,83.8341,65.69
2026-06-22,Mango,Amrapali,Patna APMC,Bihar,126.05,148.67,125.56,120.35,112.79,151.9,138.44857142857146,17,6,2026,1.8199999999999932,-53.31,0,83.2029,67.08
2026-06-29,Mango,Amrapali,Patna APMC,Bihar,122.38,131.94,126.05,118.9,123.8,148.67,141.6057142857143,18,6,2026,-8.990000000000009,-48.53999999999999,0,83.0773,63.6
2026-07-06,Mango,Amrapali,Patna APMC,Bihar,122.98,97.77,122.38,120.17,125.66,131.94,141.42285714285714,19,7,2026,-12.61999999999999,-44.519999999999996,0,83.1695,59.11
2026-07-13,Mango,Amrapali,Patna APMC,Bihar,120.01,95.19,122.98,115.61,133.86,97.77,143.71714285714287,20,7,2026,-0.3399999999999892,-21.879999999999995,0,82.9714,53.73
2026-07-20,Mango,Amrapali,Patna APMC,Bihar,121.28,81.81,120.01,127.83,124.23,95.19,129.24571428571429,21,7,2026,2.3799999999999955,-28.03,0,82.492,60.81
2026-07-27,Mango,Amrapali,Patna APMC,Bihar,119.3,63.43,121.28,129.31,131.37,81.81,110.10142857142857,22,7,2026,-0.8700000000000045,-35.62,0,83.2299,58.85
2015-06-01,Mango,Amrapali,Bhagalpur APMC,Bihar,122.57,240.59,,,,,240.59,14,6,2015,,,1,66.3199,62.4
2015-06-08,Mango,Amrapali,Bhagalpur APMC,Bihar,120.98,210.27,122.57,,,240.59,225.43,15,6,2015,,,1,66.259,66.95
2015-06-15,Mango,Amrapali,Bhagalpur APMC,Bihar,112.4,180.23,120.98,,,210.27,210.36333333333334,16,6,2015,,,1,66.3652,64.2
2015-06-22,Mango,Amrapali,Bhagalpur APMC,Bihar,114.85,174.99,112.4,,,180.23,201.52,17,6,2015,,,1,66.4392,61.65
2015-06-29,Mango,Amrapali,Bhagalpur APMC,Bihar,121.98,136.2,114.85,,,174.99,188.456,18,6,2015,,,1,66.3121,64.49
2015-07-06,Mango,Amrapali,Bhagalpur APMC,Bihar,112.71,108.95,121.98,,,136.2,175.205,19,7,2015,,,1,66.3639,57.91
2015-07-13,Mango,Amrapali,Bhagalpur APMC,Bihar,106.91,89.71,112.71,,,108.95,162.99142857142857,20,7,2015,,,1,65.7723,55.0
2015-07-20,Mango,Amrapali,Bhagalpur APMC,Bihar,105.35,87.78,106.91,122.57,,89.71,141.16142857142856,21,7,2015,,,1,65.6452,57.66
2015-07-27,Mango,Amrapali,Bhagalpur APMC,Bihar,100.06,64.45,105.35,120.98,,87.78,120.33,22,7,2015,,,1,65.6526,59.15
2016-06-06,Mango,Amrapali,Bhagalpur APMC,Bihar,123.65,177.01,100.06,112.4,,64.45,119.86999999999999,14,6,2016,,,0,68.126,62.3
2016-06-13,Mango,Amrapali,Bhagalpur APMC,Bihar,121.31,168.48,123.65,114.85,,177.01,118.93999999999998,15,6,2016,-1.259999999999991,-72.11000000000001,0,67.6344,69.68
2016-06-20,Mango,Amrapali,Bhagalpur APMC,Bihar,123.58,140.0,121.31,121.98,,168.48,119.48285714285714,16,6,2016,2.5999999999999943,-70.27000000000001,0,67.3089,74.84
2016-06-27,Mango,Amrapali,Bhagalpur APMC,Bihar,121.23,140.36,123.58,112.71,,140.0,123.97,17,6,2016,8.829999999999998,-39.869999999999976,0,67.7445,65.08
2016-07-04,Mango,Amrapali,Bhagalpur APMC,Bihar,119.8,96.78,121.23,106.91,,140.36,124.97999999999999,18,7,2016,4.950000000000003,-78.21000000000001,0,67.3183,57.74
2016-07-11,Mango,Amrapali,Bhagalpur APMC,Bihar,107.17,83.71,119.8,105.35,122.57,96.78,124.39857142857143,19,7,2016,-14.810000000000002,-52.489999999999995,0,67.7114,58.4
2016-07-18,Mango,Amrapali,Bhagalpur APMC,Bihar,113.9,73.71,107.17,100.06,120.98,83.71,125.72142857142858,20,7,2016,1.190000000000012,-35.24000000000001,0,66.7114,60.19
2016-07-25,Mango,Amrapali,Bhagalpur APMC,Bihar,111.25,68.88,113.9,123.65,112.4,73.71,110.27428571428571,21,7,2016,4.340000000000003,-20.83,0,66.8001,50.72
2017-06-05,Mango,Amrapali,Bhagalpur APMC,Bihar,121.36,232.39,111.25,121.31,114.85,68.88,119.40428571428572,14,6,2017,16.010000000000005,144.60999999999999,1,69.488,60.25
2017-06-12,Mango,Amrapali,Bhagalpur APMC,Bihar,129.55,215.73,121.36,123.58,121.98,232.39,130.22285714285712,15,6,2017,29.49000000000001,151.27999999999997,1,69.6362,58.78
2017-06-19,Mango,Amrapali,Bhagalpur APMC,Bihar,122.19,178.4,129.55,121.23,112.71,215.73,135.65714285714287,16,6,2017,-1.460000000000008,1.3900000000000148,1,69.6852,67.55
2017-06-26,Mango,Amrapali,Bhagalpur APMC,Bihar,123.71,166.46,122.19,119.8,106.91,178.4,145.61142857142858,17,6,2017,2.3999999999999915,-2.019999999999982,1,68.9878,63.18
2017-07-03,Mango,Amrapali,Bhagalpur APMC,Bihar,120.08,152.81,123.71,107.17,105.35,166.46,155.48285714285717,18,7,2017,-3.5,12.810000000000002,1,69.0275,55.35
2017-07-10,Mango,Amrapali,Bhagalpur APMC,Bihar,120.29,119.25,120.08,113.9,100.06,152.81,161.98857142857145,19,7,2017,-0.9399999999999977,-21.110000000000014,1,68.3561,54.89
2017-07-17,Mango,Amrapali,Bhagalpur APMC,Bihar,108.61,84.68,120.29,111.25,123.65,119.25,164.24571428571429,20,7,2017,-11.189999999999998,-12.099999999999994,1,68.611,58.81
2017-07-24,Mango,Amrapali,Bhagalpur APMC,Bihar,114.42,87.07,108.61,121.36,121.31,84.68,143.4857142857143,21,7,2017,7.25,3.3599999999999994,1,69.0241,62.11
2017-07-31,Mango,Amrapali,Bhagalpur APMC,Bihar,102.22,70.81,114.42,129.55,123.58,87.07,122.78285714285714,22,7,2017,-11.680000000000007,-2.8999999999999915,1,68.232,48.15
2018-06-04,Mango,Amrapali,Bhagalpur APMC,Bihar,127.56,199.37,102.22,122.19,121.23,70.81,125.77857142857144,14,6,2018,16.310000000000002,130.49,0,71.5252,62.53
2018-06-11,Mango,Amrapali,Bhagalpur APMC,Bihar,123.51,173.63,127.56,123.71,119.8,199.37,126.80285714285712,15,6,2018,2.1500000000000057,-58.75999999999999,0,71.1614,68.48
2018-06-18,Mango,Amrapali,Bhagalpur APMC,Bihar,125.98,158.27,123.51,120.08,107.17,173.63,127.58285714285715,16,6,2018,-3.5700000000000074,-57.45999999999998,0,70.6807,70.4
2018-06-25,Mango,Amrapali,Bhagalpur APMC,Bihar,124.39,137.78,125.98,120.29,113.9,158.27,130.23,17,6,2018,2.200000000000003,-40.620000000000005,0,70.9776,65.89
2018-07-02,Mango,Amrapali,Bhagalpur APMC,Bihar,131.31,97.93,124.39,108.61,111.25,137.78,132.12285714285716,18,7,2018,7.6000000000000085,-68.53,0,70.7505,57.43
2018-07-09,Mango,Amrapali,Bhagalpur APMC,Bihar,116.0,95.11,131.31,114.42,121.36,97.93,133.27142857142857,19,7,2018,-4.079999999999998,-57.7,0,70.6952,57.9
2018-07-16,Mango,Amrapali,Bhagalpur APMC,Bihar,108.49,64.57,116.0,102.22,129.55,95.11,132.38,20,7,2018,-11.800000000000011,-54.68000000000001,0,69.3593,56.67
2018-07-23,Mango,Amrapali,Bhagalpur APMC,Bihar,113.2,82.56,108.49,127.56,122.19,64.57,115.69285714285714,21,7,2018,4.590000000000003,-2.1200000000000045,0,70.4269,61.37
2018-07-30,Mango,Amrapali,Bhagalpur APMC,Bihar,116.53,71.47,113.2,123.51,123.71,82.56,101.09857142857143,22,7,2018,2.1099999999999994,-15.599999999999994,0,70.3725,55.26
2019-06-03,Mango,Amrapali,Bhagalpur APMC,Bihar,129.1,228.25,116.53,125.98,120.08,71.47,111.09571428571428,14,6,2019,26.879999999999995,157.44,1,72.8634,62.2
2019-06-10,Mango,Amrapali,Bhagalpur APMC,Bihar,125.71,207.44,129.1,124.39,120.29,228.25,121.04714285714284,15,6,2019,-1.8500000000000085,8.069999999999993,1,72.4035,69.6
2019-06-17,Mango,Amrapali,Bhagalpur APMC,Bihar,124.66,160.0,125.71,131.31,108.61,207.44,129.91428571428568,16,6,2019,1.1499999999999915,-13.629999999999995,1,72.1983,64.32
2019-06-24,Mango,Amrapali,Bhagalpur APMC,Bihar,118.61,176.05,124.66,116.0,114.42,160.0,141.47714285714287,17,6,2019,-7.3700000000000045,17.78,1,72.3803,73.33
2019-07-01,Mango,Amrapali,Bhagalpur APMC,Bihar,114.14,129.54,118.61,108.49,102.22,176.05,150.75857142857143,18,7,2019,-10.25,-8.240000000000009,1,72.0878,53.34
2019-07-08,Mango,Amrapali,Bhagalpur APMC,Bihar,122.03,127.26,114.14,113.2,127.56,129.54,157.1442857142857,19,7,2019,-9.280000000000001,29.33,1,71.8237,48.81
2019-07-15,Mango,Amrapali,Bhagalpur APMC,Bihar,109.15,88.58,122.03,116.53,123.51,127.26,159.5885714285714,20,7,2019,-6.849999999999994,-6.530000000000001,1,71.8518,54.63
2019-07-22,Mango,Amrapali,Bhagalpur APMC,Bihar,114.78,77.84,109.15,129.1,125.98,88.58,138.10142857142858,21,7,2019,6.290000000000006,13.27000000000001,1,71.6311,53.55
2019-07-29,Mango,Amrapali,Bhagalpur APMC,Bihar,110.05,92.45,114.78,125.71,124.39,77.84,121.6742857142857,22,7,2019,-3.1500000000000057,9.89,1,71.5289,51.08
2020-06-01,Mango,Amrapali,Bhagalpur APMC,Bihar,121.16,186.24,110.05,124.66,131.31,92.45,125.42285714285715,14,6,2020,4.6299999999999955,114.77000000000001,0,74.0885,63.48
2020-06-08,Mango,Amrapali,Bhagalpur APMC,Bihar,129.04,180.51,121.16,118.61,116.0,186.24,126.06000000000002,15,6,2020,-0.060000000000002274,-47.74000000000001,0,74.1721,60.28
2020-06-15,Mango,Amrapali,Bhagalpur APMC,Bihar,116.35,162.05,129.04,114.14,108.49,180.51,130.70428571428573,16,6,2020,-9.36,-45.389999999999986,0,74.5502,69.88
2020-06-22,Mango,Amrapali,Bhagalpur APMC,Bihar,116.06,139.93,116.35,122.03,113.2,162.05,132.51428571428573,17,6,2020,-8.599999999999994,-20.069999999999993,0,74.1823,70.76
2020-06-29,Mango,Amrapali,Bhagalpur APMC,Bihar,126.1,123.7,116.06,109.15,116.53,139.93,137.53142857142856,18,6,2020,7.489999999999995,-52.35000000000001,0,73.913,59.55
2020-07-06,Mango,Amrapali,Bhagalpur APMC,Bihar,119.6,104.94,126.1,114.78,129.1,123.7,141.40285714285716,19,7,2020,5.459999999999994,-24.599999999999994,0,73.977,55.61
2020-07-13,Mango,Amrapali,Bhagalpur APMC,Bihar,115.87,81.71,119.6,110.05,125.71,104.94,139.86857142857144,20,7,2020,-6.159999999999997,-45.55000000000001,0,73.3595,54.73
2020-07-20,Mango,Amrapali,Bhagalpur APMC,Bihar,111.52,86.26,115.87,121.16,124.66,81.71,125.58571428571427,21,7,2020,2.3699999999999903,-2.319999999999993,0,73.4788,54.94
2020-07-27,Mango,Amrapali,Bhagalpur APMC,Bihar,113.18,60.14,111.52,129.04,118.61,86.26,108.39,22,7,2020,-1.5999999999999943,-17.700000000000003,0,73.5779,57.49
2021-06-07,Mango,Amrapali,Bhagalpur APMC,Bihar,125.53,217.6,113.18,116.35,114.14,60.14,116.32571428571428,15,6,2021,15.480000000000004,125.14999999999999,1,75.5074,61.74
2021-06-14,Mango,Amrapali,Bhagalpur APMC,Bihar,126.09,224.0,125.53,116.06,122.03,217.6,128.33571428571426,16,6,2021,4.930000000000007,37.75999999999999,1,75.601,65.63
2021-06-21,Mango,Amrapali,Bhagalpur APMC,Bihar,128.35,191.66,126.09,126.1,109.15,224.0,138.0442857142857,17,6,2021,-0.6899999999999977,11.150000000000006,1,75.8618,67.83
2021-06-28,Mango,Amrapali,Bhagalpur APMC,Bihar,127.65,151.61,128.35,119.6,114.78,191.66,144.71142857142857,18,6,2021,11.300000000000011,-10.439999999999998,1,75.0516,62.6
2021-07-05,Mango,Amrapali,Bhagalpur APMC,Bihar,120.06,120.39,127.65,115.87,110.05,151.61,150.23714285714286,19,7,2021,4.0,-19.540000000000006,1,75.1571,56.16
2021-07-12,Mango,Amrapali,Bhagalpur APMC,Bihar,121.53,113.9,120.06,111.52,121.16,120.39,154.18571428571428,20,7,2021,-4.569999999999993,-9.799999999999997,1,74.9652,55.23
2021-07-19,Mango,Amrapali,Bhagalpur APMC,Bihar,110.01,101.09,121.53,113.18,129.04,113.9,160.03571428571428,21,7,2021,-9.58999999999999,-3.8499999999999943,1,75.4867,51.81
2021-07-26,Mango,Amrapali,Bhagalpur APMC,Bihar,109.26,83.09,110.01,125.53,116.35,101.09,140.82,22,7,2021,-6.609999999999999,1.3800000000000097,1,74.3493,55.2
2022-06-06,Mango,Amrapali,Bhagalpur APMC,Bihar,122.79,190.02,109.26,126.09,116.06,83.09,135.96571428571428,14,6,2022,11.27000000000001,103.76,0,77.6196,67.14
2022-06-13,Mango,Amrapali,Bhagalpur APMC,Bihar,127.74,153.75,122.79,128.35,126.1,190.02,130.54999999999998,15,6,2022,14.559999999999988,93.61,0,77.5123,58.17
2022-06-20,Mango,Amrapali,Bhagalpur APMC,Bihar,126.12,137.41,127.74,127.65,119.6,153.75,128.52142857142857,16,6,2022,0.5900000000000034,-80.19,0,77.1955,56.22
2022-06-27,Mango,Amrapali,Bhagalpur APMC,Bihar,124.95,126.14,126.12,120.06,115.87,137.41,129.34285714285713,17,6,2022,-1.1400000000000006,-97.86,0,76.8591,63.45
2022-07-04,Mango,Amrapali,Bhagalpur APMC,Bihar,126.08,99.23,124.95,121.53,111.52,126.14,127.24714285714286,18,7,2022,-2.269999999999996,-92.42999999999999,0,76.8892,59.02
2022-07-11,Mango,Amrapali,Bhagalpur APMC,Bihar,114.23,100.77,126.08,110.01,113.18,99.23,127.20142857142856,19,7,2022,-13.420000000000002,-50.84000000000002,0,76.8489,58.51
2022-07-18,Mango,Amrapali,Bhagalpur APMC,Bihar,124.07,86.23,114.23,109.26,125.53,100.77,127.65,20,7,2022,4.009999999999991,-34.16,0,76.3582,54.4
2022-07-25,Mango,Amrapali,Bhagalpur APMC,Bihar,118.96,64.06,124.07,122.79,126.09,86.23,109.65571428571427,21,7,2022,-2.5700000000000074,-49.84,0,76.3335,47.75
2023-06-05,Mango,Amrapali,Bhagalpur APMC,Bihar,132.92,227.97,118.96,127.74,128.35,64.06,120.25857142857141,14,6,2023,22.909999999999982,126.88,1,79.1829,64.89
2023-06-12,Mango,Amrapali,Bhagalpur APMC,Bihar,123.74,199.51,132.92,126.12,127.65,227.97,129.13,15,6,2023,14.47999999999999,116.41999999999999,1,79.0261,67.3
2023-06-19,Mango,Amrapali,Bhagalpur APMC,Bihar,126.84,185.2,123.74,124.95,120.06,199.51,137.56714285714287,16,6,2023,4.049999999999997,-4.820000000000022,1,78.5639,70.1
2023-06-26,Mango,Amrapali,Bhagalpur APMC,Bihar,131.61,154.02,126.84,126.08,121.53,185.2,145.3942857142857,17,6,2023,3.8700000000000188,0.27000000000001023,1,78.7744,59.89
2023-07-03,Mango,Amrapali,Bhagalpur APMC,Bihar,124.91,135.36,131.61,114.23,110.01,154.02,150.33571428571426,18,7,2023,-1.210000000000008,-2.049999999999983,1,78.7767,56.34
2023-07-10,Mango,Amrapali,Bhagalpur APMC,Bihar,126.94,118.3,124.91,124.07,109.26,135.36,154.91714285714286,19,7,2023,1.9899999999999949,-7.840000000000003,1,78.5853,55.57
2023-07-17,Mango,Amrapali,Bhagalpur APMC,Bihar,114.34,91.97,126.94,118.96,122.79,118.3,158.9042857142857,20,7,2023,-11.739999999999995,-7.260000000000005,1,77.9318,52.32
2023-07-24,Mango,Amrapali,Bhagalpur APMC,Bihar,113.2,90.06,114.34,132.92,127.74,91.97,139.20285714285714,21,7,2023,-1.0300000000000011,-10.709999999999994,1,78.0607,65.52
2023-07-31,Mango,Amrapali,Bhagalpur APMC,Bihar,107.55,75.67,113.2,123.74,126.12,90.06,121.51142857142858,22,7,2023,-16.519999999999996,-10.560000000000002,1,77.7962,54.91
2024-06-03,Mango,Amrapali,Bhagalpur APMC,Bihar,125.25,189.8,107.55,126.84,124.95,75.67,122.16857142857144,14,6,2024,6.290000000000006,125.74000000000001,0,80.2868,67.04
2024-06-10,Mango,Amrapali,Bhagalpur APMC,Bihar,127.86,175.47,125.25,131.61,126.08,189.8,125.23285714285714,15,6,2024,-5.059999999999988,-52.5,0,80.3301,64.83
2024-06-17,Mango,Amrapali,Bhagalpur APMC,Bihar,126.92,157.27,127.86,124.91,114.23,175.47,128.36285714285714,16,6,2024,3.180000000000007,-42.23999999999998,0,80.2942,68.5
2024-06-24,Mango,Amrapali,Bhagalpur APMC,Bihar,124.38,139.49,126.92,126.94,124.07,157.27,131.39000000000001,17,6,2024,-2.460000000000008,-45.70999999999998,0,80.0102,61.93
2024-07-01,Mango,Amrapali,Bhagalpur APMC,Bihar,123.37,104.02,124.38,114.34,118.96,139.49,133.11142857142858,18,7,2024,-8.240000000000009,-50.000000000000014,0,79.88,57.16
2024-07-08,Mango,Amrapali,Bhagalpur APMC,Bihar,117.76,93.38,123.37,113.2,132.92,104.02,133.5857142857143,19,7,2024,-7.1499999999999915,-41.98000000000002,0,79.9131,59.17
2024-07-15,Mango,Amrapali,Bhagalpur APMC,Bihar,120.48,83.83,117.76,107.55,123.74,93.38,134.75142857142856,20,7,2024,-6.459999999999994,-34.47,0,79.8245,56.39
2024-07-22,Mango,Amrapali,Bhagalpur APMC,Bihar,114.88,76.77,120.48,125.25,126.84,83.83,118.60428571428572,21,7,2024,0.539999999999992,-15.200000000000003,0,79.5727,48.29
2024-07-29,Mango,Amrapali,Bhagalpur APMC,Bihar,105.81,62.89,114.88,127.86,131.61,76.77,102.52142857142857,22,7,2024,-7.390000000000001,-27.17,0,79.2701,49.73
2025-06-02,Mango,Amrapali,Bhagalpur APMC,Bihar,125.08,229.39,105.81,126.92,124.91,62.89,112.82428571428571,14,6,2025,17.53,153.71999999999997,1,82.5582,69.02
2025-06-09,Mango,Amrapali,Bhagalpur APMC,Bihar,125.1,206.97,125.08,124.38,126.94,229.39,122.46428571428571,15,6,2025,-0.15000000000000568,17.169999999999987,1,82.2408,66.37
2025-06-16,Mango,Amrapali,Bhagalpur APMC,Bihar,126.89,179.36,125.1,123.37,114.34,206.97,133.22714285714287,16,6,2025,-0.9699999999999989,3.890000000000015,1,82.1806,73.11
2025-06-23,Mango,Amrapali,Bhagalpur APMC,Bihar,122.35,157.43,126.89,117.76,113.2,179.36,142.37714285714287,17,6,2025,-4.570000000000007,0.1599999999999966,1,81.9515,70.34
2025-06-30,Mango,Amrapali,Bhagalpur APMC,Bihar,125.61,139.3,122.35,120.48,107.55,157.43,150.3014285714286,18,6,2025,1.230000000000004,-0.18999999999999773,1,81.8867,60.43
2025-07-07,Mango,Amrapali,Bhagalpur APMC,Bihar,129.08,116.9,125.61,114.88,125.25,139.3,156.03428571428572,19,7,2025,5.710000000000008,12.88000000000001,1,81.779,53.48
2025-07-14,Mango,Amrapali,Bhagalpur APMC,Bihar,127.03,96.07,129.08,105.81,127.86,116.9,160.7742857142857,20,7,2025,9.269999999999996,2.6899999999999977,1,80.9903,59.63
2025-07-21,Mango,Amrapali,Bhagalpur APMC,Bihar,122.73,110.2,127.03,125.08,126.92,96.07,143.74714285714285,21,7,2025,2.25,26.370000000000005,1,81.4915,55.09
2025-07-28,Mango,Amrapali,Bhagalpur APMC,Bihar,113.36,75.09,122.73,125.1,124.38,110.2,124.90714285714286,22,7,2025,-1.519999999999996,-1.6799999999999926,1,80.9181,59.36
2026-06-01,Mango,Amrapali,Bhagalpur APMC,Bihar,121.31,185.89,113.36,126.89,123.37,75.09,125.84,14,6,2026,15.5,122.99999999999999,0,83.8668,68.97
2026-06-08,Mango,Amrapali,Bhagalpur APMC,Bihar,134.24,178.38,121.31,122.35,117.76,185.89,128.83285714285714,15,6,2026,9.16000000000001,-51.00999999999999,0,83.7835,65.01
2026-06-15,Mango,Amrapali,Bhagalpur APMC,Bihar,132.1,153.79,134.24,125.61,120.48,178.38,130.90285714285713,16,6,2026,7.0,-53.18000000000001,0,83.8341,63.57
2026-06-22,Mango,Amrapali,Bhagalpur APMC,Bihar,129.98,150.84,132.1,129.08,114.88,153.79,135.75142857142856,17,6,2026,3.089999999999989,-28.52000000000001,0,83.2029,68.5
2026-06-29,Mango,Amrapali,Bhagalpur APMC,Bihar,133.6,117.28,129.98,127.03,105.81,150.84,138.78142857142856,18,6,2026,11.25,-40.150000000000006,0,83.0773,69.87
2026-07-06,Mango,Amrapali,Bhagalpur APMC,Bihar,123.4,99.64,133.6,122.73,125.08,117.28,137.27285714285713,19,7,2026,-2.2099999999999937,-39.66000000000001,0,83.1695,52.59
2026-07-13,Mango,Amrapali,Bhagalpur APMC,Bihar,135.36,96.44,123.4,113.36,125.1,99.64,140.32285714285715,20,7,2026,6.280000000000001,-20.460000000000008,0,82.9714,45.71
2026-07-20,Mango,Amrapali,Bhagalpur APMC,Bihar,120.78,74.94,135.36,121.31,126.89,96.44,124.47285714285714,21,7,2026,-6.25,-21.129999999999995,0,82.492,60.83
2026-07-27,Mango,Amrapali,Bhagalpur APMC,Bihar,115.36,66.9,120.78,134.24,122.35,74.94,108.54714285714286,22,7,2026,-7.3700000000000045,-43.3,0,83.2299,57.21
2015-06-01,Mango,Amrapali,Kolkata Koley Market,West Bengal,118.37,250.38,,,,,250.38,14,6,2015,,,1,66.3199,60.67
2015-06-08,Mango,Amrapali,Kolkata Koley Market,West Bengal,113.75,214.68,118.37,,,250.38,232.53,15,6,2015,,,1,66.259,62.87
2015-06-15,Mango,Amrapali,Kolkata Koley Market,West Bengal,118.24,182.73,113.75,,,214.68,215.92999999999998,16,6,2015,,,1,66.3652,66.31
2015-06-22,Mango,Amrapali,Kolkata Koley Market,West Bengal,114.22,185.06,118.24,,,182.73,208.2125,17,6,2015,,,1,66.4392,60.88
2015-06-29,Mango,Amrapali,Kolkata Koley Market,West Bengal,105.94,140.7,114.22,,,185.06,194.70999999999998,18,6,2015,,,1,66.3121,66.27
2015-07-06,Mango,Amrapali,Kolkata Koley Market,West Bengal,109.95,128.11,105.94,,,140.7,183.61,19,7,2015,,,1,66.3639,56.92
2015-07-13,Mango,Amrapali,Kolkata Koley Market,West Bengal,108.6,102.72,109.95,,,128.11,172.05428571428573,20,7,2015,,,1,65.7723,46.78
2015-07-20,Mango,Amrapali,Kolkata Koley Market,West Bengal,101.22,103.14,108.6,118.37,,102.72,151.02,21,7,2015,,,1,65.6452,56.24
2015-07-27,Mango,Amrapali,Kolkata Koley Market,West Bengal,104.21,92.98,101.22,113.75,,103.14,133.6342857142857,22,7,2015,,,1,65.6526,60.7
2016-06-06,Mango,Amrapali,Kolkata Koley Market,West Bengal,116.83,191.28,104.21,118.24,,92.98,134.8557142857143,14,6,2016,,,0,68.126,64.85
2016-06-13,Mango,Amrapali,Kolkata Koley Market,West Bengal,109.9,157.52,116.83,114.22,,191.28,130.92142857142858,15,6,2016,-8.469999999999999,-92.85999999999999,0,67.6344,62.54
2016-06-20,Mango,Amrapali,Kolkata Koley Market,West Bengal,119.66,129.67,109.9,105.94,,157.52,129.3457142857143,16,6,2016,5.909999999999997,-85.01000000000002,0,67.3089,58.18
